stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
17900,,"Graham St & Kennedy St",,  35.262303, -80.818510,,,0,
17910,,"Graham St & Johnson Rd",,  35.264117, -80.817217,,,0,
17920,,"Graham St & Toal St",,  35.265446, -80.816574,,,0,
17930,,"Graham St & Toal St",,  35.265505, -80.816471,,,0,
17940,,"Graham St & Ameron Dr",,  35.267802, -80.815239,,,0,
17950,,"Graham St & Starita Rd",,  35.268838, -80.814679,,,0,
17960,,"Graham St & Starita Rd",,  35.269357, -80.814520,,,0,
17970,,"Graham St & Craighead Rd",,  35.270102, -80.813943,,,0,
17980,,"Graham St & Amble Dr",,  35.272261, -80.812342,,,0,
17990,,"Graham St & Amble Dr",,  35.272532, -80.812245,,,0,
18000,,"Graham St & Cottonwood St",,  35.274954, -80.810345,,,0,
18010,,"Graham St & Reagan Dr",,  35.274788, -80.810221,,,0,
18120,,"Tryon St & 6th St",,  35.228932, -80.840570,,,0,
18150,,"Tryon St & 8th St",,  35.230056, -80.838934,,,0,
18190,,"Tryon St & Phifer Ave",,  35.231255, -80.837260,,,0,
18300,,"Tryon St & Wadsworth Pl",,  35.235981, -80.831023,,,0,
18330,,"Tryon St & Wadsworth Pl",,  35.236041, -80.831181,,,0,
18370,,"Tryon St & Dalton Ave",,  35.237943, -80.828622,,,0,
18390,,"Tryon St & Dalton Ave",,  35.239103, -80.827267,,,0,
18400,,"Tryon St & Dalton Ave",,  35.239209, -80.826978,,,0,
18420,,"Tryon St & Keswick Ave",,  35.241011, -80.824683,,,0,
18430,,"Tryon St & Keswick Ave",,  35.241156, -80.824807,,,0,
18440,,"Tryon St & 23rd St",,  35.242015, -80.823752,,,0,
18450,,"Tryon St & 24th St",,  35.243173, -80.822170,,,0,
18460,,"Tryon St & 23rd St",,  35.242324, -80.823049,,,0,
18490,,"Tryon St & 27th St",,  35.245835, -80.819325,,,0,
18510,,"Tryon St & 28th St",,  35.246943, -80.818018,,,0,
18520,,"Tryon St & 30th St",,  35.249186, -80.815256,,,0,
18530,,"Tryon St & 30th St",,  35.248607, -80.816203,,,0,
18540,,"Tryon St & 32nd St",,  35.250590, -80.813154,,,0,
18550,,"Tryon St & 32nd St",,  35.250530, -80.813630,,,0,
18570,,"Tryon St & Atando Ave",,  35.251709, -80.810853,,,0,
18580,,"Tryon St & 36th St",,  35.252893, -80.807754,,,0,
18590,,"Tryon St & 36th St",,  35.253133, -80.807141,,,0,
18610,,"Tryon St & Hilo Dr",,  35.254311, -80.804050,,,0,
18620,,"Tryon St & Hilo Dr",,  35.254297, -80.803148,,,0,
18630,,"Tryon St & Craighead Rd",,  35.254764, -80.801520,,,0,
18640,,"Tryon St & Craighead Rd",,  35.255201, -80.799982,,,0,
18650,,"Tryon St & Austin Dr",,  35.267765, -80.768176,,,0,
18660,,"Tryon St @ 4070",,  35.256948, -80.797244,,,0,
18670,,"Tryon St @ 4108",,  35.257532, -80.796354,,,0,
18680,,"Tryon St & Sugar Creek Rd",,  35.257272, -80.796932,,,0,
18700,,"Tryon St & Beechway Cir",,  35.258382, -80.793258,,,0,
18720,,"Tryon St & Wellingford St",,  35.258496, -80.792026,,,0,
18730,,"Tryon St & Mellow Dr",,  35.258398, -80.788651,,,0,
18740,,"Tryon St & Dorton St",,  35.258181, -80.787725,,,0,
18750,,"Tryon St & Bennett St",,  35.258244, -80.785096,,,0,
18760,,"Tryon St & Bennett St",,  35.258036, -80.784335,,,0,
18770,,"Tryon St & Bingham Dr",,  35.258154, -80.782816,,,0,
18780,,"Tryon St & Eastway Dr",,  35.259390, -80.778022,,,0,
18790,,"Tryon St & Lambeth Dr",,  35.258091, -80.781351,,,0,
18800,,"Tryon St & Eastway Dr",,  35.258779, -80.778813,,,0,
18820,,"Tryon St & Northchase Dr",,  35.261942, -80.773789,,,0,
18840,,"Tryon St & Old Concord Rd",,  35.263282, -80.771942,,,0,
18860,,"Tryon St & Orr Rd",,  35.265911, -80.769044,,,0,
18890,,"Tryon St  & Austin Dr",,  35.266774, -80.769105,,,0,
18910,,"Tryon St & Orchard Trace Ln",,  35.281129, -80.765642,,,0,
18930,,"Tryon St & Rocky River Rd",,  35.288378, -80.758806,,,0,
18960,,"Tryon St & University City Blvd",,  35.292668, -80.755837,,,0,
19040,,"Tryon St & JM Keynes Dr",,  35.308300, -80.747484,,,0,place_TRNHRS
19060,,"Tryon St & JM Keynes Dr",,  35.307613, -80.748612,,,0,place_TRNHRS
19110,,"Tryon St & Barton Creek Dr",,  35.315413, -80.740488,,,0,
19120,,"Tryon St @ 9528 (Hight Veterinary)",,  35.316080, -80.739420,,,0,
19130,,"N Tryon St @ Cookout",,  35.317825, -80.738069,,,0,
19140,,"Nations Ford Rd & Tryon St",,  35.178080, -80.891129,,,0,
19160,,"Nations Ford Rd & Marshall Air Dr",,  35.171170, -80.890524,,,0,
19200,,"Nations Ford Rd & Lone Pine Ln",,  35.168775, -80.891840,,,0,
19210,,"Nations Ford Rd & Tyvola Rd",,  35.163497, -80.895399,,,0,
19230,,"Nations Ford Rd & Tyvola Rd",,  35.162638, -80.896058,,,0,
19240,,"Nations Ford Rd & Sharview Cir",,  35.161085, -80.896423,,,0,
19250,,"Nations Ford Rd & Sharview Cir",,  35.161257, -80.896310,,,0,
19260,,"Nations Ford Rd & Glenrock Dr",,  35.158614, -80.896844,,,0,
19270,,"Nations Ford Rd & Echodale Dr",,  35.156826, -80.897037,,,0,
19280,,"Nations Ford Rd & Echodale Dr",,  35.156897, -80.896925,,,0,
19290,,"Nations Ford Rd @ EE Waddell High School",,  35.154321, -80.897293,,,0,
19300,,"Nations Ford Rd @ EE Waddell High School",,  35.154316, -80.897430,,,0,
19310,,"Nations Ford Rd & Regency Executive Park Dr",,  35.152760, -80.897649,,,0,
19320,,"Nations Ford Rd & Nations Dr",,  35.150650, -80.897804,,,0,
19330,,"Nations Ford Rd & Choyce Ave",,  35.150177, -80.897485,,,0,
19340,,"Nations Ford Rd & Red Roof Dr",,  35.145503, -80.895683,,,0,
19350,,"Nations Ford Rd & Farmhurst Dr",,  35.145775, -80.895669,,,0,
19360,,"Nations Ford Rd & Farmhurst Dr",,  35.143176, -80.894598,,,0,
19370,,"Nations Ford Rd & Forest Point Blvd",,  35.143050, -80.894712,,,0,
19380,,"Nations Ford Rd & Short Hills Dr",,  35.141404, -80.894520,,,0,
19390,,"Nations Ford Rd & Short Hills Dr",,  35.141370, -80.894399,,,0,
19400,,"Nations Ford Rd & Colony Acres Dr",,  35.139207, -80.893713,,,0,
19410,,"Nations Ford Rd & Deanna Ln",,  35.140069, -80.893994,,,0,
19420,,"Nations Ford Rd & Hilary Cir",,  35.138598, -80.892996,,,0,
19430,,"Nations Ford Rd & Huntsmoor Dr",,  35.137687, -80.892376,,,0,
19440,,"Nations Ford Rd & Huntsmoor Dr",,  35.136905, -80.891920,,,0,
19530,,"Cindy Ln & Belmar Place Rd",,  35.286259, -80.828459,,,0,
19531,,"Cindy Ln & Belmar Place Rd",,  35.286131, -80.829287,,,0,
19535,,"Cindy Ln & Statesville Rd",,  35.284666, -80.833790,,,0,
19536,,"Cindy Ln & Statesville Rd",,  35.284452, -80.833737,,,0,
19560,,"Nevin Rd & Spring Terrace Ln",,  35.288203, -80.823145,,,0,
19570,,"Nevin Rd & Spring Terrace Ln",,  35.288329, -80.822638,,,0,
19622,,"Erie St & LaSalle St",,  35.260760, -80.845245,,,0,
19630,,"Newland Rd & Irma St",,  35.265207, -80.847599,,,0,
19640,,"Newland Rd & Irma St",,  35.265072, -80.847435,,,0,
19650,,"Newland Rd & Holly St",,  35.267252, -80.850105,,,0,
19660,,"Newland Rd & Holly St",,  35.267519, -80.850396,,,0,
19670,,"Newland Rd & Gilbert St",,  35.268137, -80.850775,,,0,
19740,,"Nobles Ave & Leake St",,  35.209532, -80.918458,,,0,
19800,,"Nobles Ave @ 3100",,  35.209456, -80.916103,,,0,
19810,,"Nobles Ave & Leake St",,  35.209789, -80.917809,,,0,place_WSTBKV
19835,,"Nobles Ave & Holabird Ln",,  35.209365, -80.914690,,,0,place_WSTBKV
19850,,"Nobles Ave & Leake St",,  35.209789, -80.917615,,,0,place_WSTBKV
19860,,"Norris Ave & Catalina Ave",,  35.251889, -80.819572,,,0,
19870,,"Norris Ave & Catalina Ave",,  35.251644, -80.819514,,,0,
19890,,"Norris Ave & Isenhour St",,  35.257541, -80.832482,,,0,
19900,,"Norris Ave & Isenhour St",,  35.257474, -80.832957,,,0,
19905,,"Norris Ave & Statesville Ave",,  35.257488, -80.834408,,,0,
19910,,"Norris Ave & Statesville Ave",,  35.257337, -80.835299,,,0,
19970,,"Oaklawn Ave & Spring St",,  35.245892, -80.837533,,,0,
19990,,"Oaklawn Ave & Stroud Park Ct",,  35.247005, -80.841160,,,0,
20010,,"Oaklawn Ave & Burton St",,  35.247689, -80.843196,,,0,
20030,,"Oaklawn Ave & Andrill Ter",,  35.248814, -80.847592,,,0,
20040,,"Oaklawn Ave & Andrill Ter",,  35.248566, -80.847513,,,0,
20050,,"Oaklawn Ave & Blazer Dr",,  35.250049, -80.849520,,,0,
20060,,"Oaklawn Ave & Clifton St",,  35.249912, -80.849500,,,0,
20070,,"Oaklawn & Fairfield",,  35.250570, -80.850765,,,0,
20080,,"Oaklawn & Mulberry",,  35.251170, -80.851575,,,0,
20281,,"Morris Field Dr & CPCC Harris Campus Dr",,  35.216492, -80.921332,,,0,
20282,,"Morris Field Dr & Airport Center Pkwy",,  35.216641, -80.921518,,,0,
20380,,"Orange St & Sam Drenan Rd",,  35.199140, -80.809578,,,0,
20400,,"Orange St & Maxwell Ariel Ln",,  35.200782, -80.808328,,,0,
20410,,"Orange St & McVay St",,  35.202217, -80.807158,,,0,
20430,,"Aberdeen St & Whitehall Dr",,  35.233638, -80.904929,,,0,
20480,,"Park Rd & Worthington Ave",,  35.204495, -80.851181,,,0,
20490,,"Park Rd & Worthington Ave",,  35.204693, -80.850854,,,0,
20520,,"Park Rd & Ideal Way",,  35.200925, -80.852272,,,0,
20530,,"Park Rd & Ideal Way",,  35.200888, -80.852177,,,0,
20540,,"Park Rd & Charlotte Dr",,  35.199340, -80.852078,,,0,
20550,,"Park Rd & Charlotte Dr",,  35.199593, -80.851985,,,0,
20560,,"Park Rd & Ordermore Ave",,  35.197685, -80.851709,,,0,
20570,,"Park Rd & McDonald Ave",,  35.197689, -80.851813,,,0,
20580,,"Park Rd & Poindexter Dr",,  35.191524, -80.853160,,,0,
20590,,"Park Rd & Sunset Dr",,  35.194007, -80.852060,,,0,
20600,,"Park Rd & Salem Dr",,  35.194241, -80.851802,,,0,
20630,,"Park Rd & Poindexter Dr",,  35.191467, -80.853095,,,0,
20640,,"Park Rd & Marsh Rd",,  35.187875, -80.853066,,,0,
20650,,"Park Rd & Princeton Ave",,  35.188662, -80.853014,,,0,
20660,,"Park Rd & Marsh Rd",,  35.186345, -80.852884,,,0,
20670,,"Park Rd & Hampton Gardens Ln",,  35.185415, -80.852760,,,0,
20680,,"Park Rd & Park Slope Dr",,  35.185226, -80.852906,,,0,
20690,,"Park Rd @ 3420 (YWCA)",,  35.183253, -80.852386,,,0,
20700,,"Park Rd & Townes Rd",,  35.183301, -80.852290,,,0,
20710,,"Park Rd & Hillside Ave",,  35.180714, -80.851434,,,0,
20720,,"Park Rd & Hillside Ave",,  35.179474, -80.851319,,,0,
20760,,"Park Rd & Park Rd Shopping Center Dr",,  35.175579, -80.850980,,,0,
20770,,"Park Rd & Heather Ln",,  35.174516, -80.851281,,,0,
20780,,"Park Rd @ 4335",,  35.172958, -80.851141,,,0,
20790,,"Park Rd & Montford Dr",,  35.171090, -80.851112,,,0,
20800,,"Park Rd & Woodlawn Rd",,  35.171328, -80.850947,,,0,
20820,,"Park Rd & Mockingbird Ln",,  35.168112, -80.850676,,,0,
20830,,"Park Rd & Abbey Pl",,  35.168706, -80.850616,,,0,
20840,,"Park Rd & Mockingbird Ln",,  35.167058, -80.850394,,,0,
20850,,"Park Rd & Seneca Pl",,  35.165861, -80.850508,,,0,
20860,,"Park Rd & Seneca Pl",,  35.164857, -80.850164,,,0,
20870,,"Park Rd @ 4912",,  35.163669, -80.849739,,,0,
20880,,"Park Rd @ 4943",,  35.163481, -80.849416,,,0,
20890,,"Park Rd & Cortland Rd",,  35.162094, -80.849161,,,0,
20900,,"Park Rd @ Cielo Apts",,  35.161804, -80.848933,,,0,
20910,,"Park Rd & Selwyn Ave",,  35.159198, -80.848600,,,0,
20920,,"Park Rd & Scofield Rd",,  35.155970, -80.848379,,,0,
20930,,"Park Rd & Manning Dr",,  35.157272, -80.848432,,,0,
20940,,"Park Rd & Selwyn Ave",,  35.159925, -80.848827,,,0,
20950,,"Park Rd & Scofield Rd",,  35.155805, -80.848191,,,0,
20970,,"Park Rd & Tyvola Rd",,  35.152150, -80.848751,,,0,
20980,,"Park Rd & Closeburn Rd",,  35.151169, -80.848715,,,0,
20990,,"Park Rd @ Park Road Park",,  35.147642, -80.849833,,,0,
21020,,"Park Rd & Archdale Dr",,  35.145830, -80.849755,,,0,
21060,,"Park Rd & Old Reid Rd",,  35.141765, -80.851062,,,0,
21080,,"Park Rd & Northampton Dr",,  35.139363, -80.852262,,,0,
21090,,"Park Rd & Northampton Dr",,  35.140018, -80.851899,,,0,
21100,,"Park Rd & Park South Dr",,  35.136995, -80.852937,,,0,
21110,,"Park Rd & Park South Dr",,  35.137109, -80.853027,,,0,
21120,,"Park Rd & Huntington Farms Ln",,  35.133831, -80.853568,,,0,
21135,,"Park Rd & Barcan Ct",,  35.132348, -80.853628,,,0,
21160,,"Park Rd & Seth Thomas Rd",,  35.129013, -80.854285,,,0,
21200,,"Park Rd & Meeting St",,  35.121394, -80.854680,,,0,
21210,,"Park Rd & Meeting St",,  35.121000, -80.854616,,,0,
21220,,"Park Rd & Hamlin Park Dr",,  35.115495, -80.856576,,,0,
21230,,"Park Rd & Hamlin Park Dr",,  35.115665, -80.856232,,,0,
21251,,"Park Rd @ Southminister Retirement Dr",,  35.110457, -80.857879,,,0,
21252,,"Park Rd @ South Meck High School",,  35.110616, -80.858084,,,0,
21260,,"Park Rd & Arbor Pointe Dr",,  35.107358, -80.858187,,,0,
21270,,"Park Rd & Arbor Pointe Dr",,  35.107848, -80.858148,,,0,
21280,,"Park Rd & Birnen Dr",,  35.103873, -80.857823,,,0,
21290,,"Park Rd & Birnen Dr",,  35.103825, -80.857571,,,0,
21300,,"Park Rd & Park Crossing Dr",,  35.099498, -80.859245,,,0,
21310,,"Park Rd & Park Crossing Dr",,  35.099411, -80.859022,,,0,
21320,,"Park Rd & Plum Creek Ln",,  35.096089, -80.860963,,,0,
21325,,"Park Rd & Old Park Dr",,  35.096157, -80.861165,,,0,
21330,,"Park Rd & Park Cedar Dr",,  35.095038, -80.865854,,,0,
21335,,"Park Rd & Park Cedar Dr",,  35.095089, -80.866099,,,0,
21340,,"Park Rd & Willow Ridge Rd",,  35.093520, -80.868180,,,0,
21345,,"Park Rd & Willow Ridge Rd",,  35.094359, -80.867819,,,0,
21350,,"Park Rd @ Black Lion",,  35.092485, -80.868663,,,0,
21355,,"Park Rd @ CMC Pineville",,  35.091191, -80.869658,,,0,
21360,,"Park Rd & Hunter Ridge Dr",,  35.088119, -80.870905,,,0,
21370,,"Park Rd & Hunter Ridge Dr",,  35.088228, -80.870712,,,0,
21380,,"Park Rd & Osprey Dr",,  35.086046, -80.869704,,,0,
21385,,"Park Rd & Hunter Trail Ln",,  35.085412, -80.868931,,,0,
21400,,"Park Rd & Blue Heron Dr",,  35.082517, -80.867972,,,0,
21403,,"Park Rd & Blue Heron",,  35.081787, -80.867758,,,0,
21405,,"Park Rd & Tradewinds Ln",,  35.079986, -80.867800,,,0,
21410,,"Park Rd & Tradewinds Ln",,  35.080232, -80.867846,,,0,
21420,,"Park Rd & Camelback Cir",,  35.078486, -80.868839,,,0,
21425,,"Park Rd & Camelback Cir",,  35.078412, -80.868794,,,0,
21426,,"Park Rd @ Sam's Club",,  35.076163, -80.874709,,,0,
21427,,"Park Rd & I-485",,  35.077211, -80.871267,,,0,
21428,,"Park Rd & I-485",,  35.077118, -80.871238,,,0,
21429,,"Park Rd @ Sam's Club",,  35.076068, -80.874667,,,0,
21511,,"5th St & Cedar St",,  35.234337, -80.849592,,,0,
21512,,"5th St & Cedar St",,  35.234119, -80.849641,,,0,
21513,,"Salem Church Rd & Rozzelles Ferry Rd",,  35.276316, -80.893927,,,0,
21560,,"Parkwood Ave & Umstead St",,  35.233120, -80.812550,,,0,
21570,,"Parkwood Ave & Hawthorne Ln",,  35.232960, -80.810902,,,0,
21580,,"Parkwood Ave & Hawthorne Ln",,  35.232769, -80.810479,,,0,
21590,,"Parkwood Ave & Barry St",,  35.232619, -80.809270,,,0,
21600,,"Parkwood Ave & The Plaza",,  35.232726, -80.808371,,,0,
21640,,"Pegram St & Belmont Ave",,  35.226857, -80.818911,,,0,
21650,,"Pegram St & Belmont Ave",,  35.226750, -80.818889,,,0,
21680,,"Pegram St & 16th St",,  35.227948, -80.817802,,,0,
21690,,"Pegram St & 16th St",,  35.228403, -80.817358,,,0,
21700,,"Pegram St & 17th St",,  35.229417, -80.816621,,,0,
21710,,"Pegram St & 17th St",,  35.229368, -80.816596,,,0,
21740,,"Pegram St & Parkwood Ave",,  35.232722, -80.814142,,,0,
21750,,"Pegram St & 20th St",,  35.232031, -80.814606,,,0,
21760,,"Pegram St & 20th St",,  35.232066, -80.814613,,,0,
21770,,"Pegram St & Parkwood Ave",,  35.233081, -80.813869,,,0,
21790,,"Pence Rd & Holly Hill Rd",,  35.222590, -80.704738,,,0,
21800,,"Pence Rd & Viola Dr",,  35.216970, -80.695341,,,0,
21805,,"Pence Rd & Viola Dr",,  35.216745, -80.695122,,,0,
21970,,"Pressley Rd & Tryon St",,  35.184460, -80.887491,,,0,
21990,,"Pressley Rd & Charlotte Park Dr",,  35.185646, -80.889336,,,0,
22000,,"Pressley Rd & Charlotte Park Dr",,  35.185881, -80.890110,,,0,
22030,,"Pressley Rd & Stuart Andrew Blvd",,  35.186600, -80.890928,,,0,
22040,,"Pressley Rd @ 654",,  35.187816, -80.891870,,,0,
22070,,"Pressley Rd & Bishop Dr",,  35.189339, -80.893064,,,0,
22080,,"Pressley Rd & Bishop Dr",,  35.189229, -80.893048,,,0,
22130,,"Pressley Rd & Barringer Dr",,  35.192816, -80.894949,,,0,
22150,,"Pressley Rd & Rose Vine Pl",,  35.194496, -80.894904,,,0,
22160,,"Pressley Rd & Rose Vine Pl",,  35.194481, -80.895009,,,0,
22190,,"Providence Rd & Ardsley Rd",,  35.202013, -80.825009,,,0,
22200,,"Providence Rd & Altondale Ave",,  35.200050, -80.825551,,,0,
22210,,"Providence Rd & Ardsley Rd",,  35.201734, -80.824943,,,0,
22220,,"Providence Rd & Cottage Pl",,  35.198806, -80.826076,,,0,
22230,,"Providence Rd & Altondale Ave",,  35.199607, -80.825612,,,0,
22240,,"Providence Rd & Cottage Pl",,  35.198609, -80.826018,,,0,
22250,,"Providence Rd & Middleton Dr",,  35.197752, -80.826370,,,0,
22260,,"Providence Rd & Middleton Dr",,  35.197916, -80.826444,,,0,
22270,,"Providence Rd & Queens Rd",,  35.195189, -80.826517,,,0,
22290,,"Providence Rd & Queens Rd",,  35.195290, -80.826703,,,0,
22300,,"Providence Rd & Oxford Pl",,  35.193573, -80.825396,,,0,
22310,,"Providence Rd & Oxford Pl",,  35.193333, -80.825113,,,0,
22320,,"Providence Rd & Cherokee Rd",,  35.192138, -80.824306,,,0,
22330,,"Providence Rd & Portland Ave",,  35.190280, -80.823287,,,0,
22340,,"Providence Rd & Portland Ave",,  35.189812, -80.822982,,,0,
22350,,"Providence Rd & Beverly Dr",,  35.187650, -80.822177,,,0,
22360,,"Providence Rd & Beverly Dr",,  35.187518, -80.822007,,,0,
22370,,"Providence Rd & Scotland Ave",,  35.184140, -80.820596,,,0,
22380,,"Providence Rd & Hanson Dr",,  35.184064, -80.820722,,,0,
22390,,"Providence Rd & Vernon Dr",,  35.182701, -80.819974,,,0,
22400,,"Providence Rd & Pinewood Cir",,  35.181901, -80.819779,,,0,
22410,,"Providence Rd & Cassamia Pl",,  35.180470, -80.819178,,,0,
22420,,"Providence Rd & Harris Rd",,  35.178914, -80.818514,,,0,
22430,,"Providence Rd & Providence Dr",,  35.179107, -80.818426,,,0,
22450,,"Providence Rd & Wendover Rd",,  35.176949, -80.816870,,,0,
22460,,"Providence Rd & Vernon Dr",,  35.175976, -80.815610,,,0,
22470,,"Providence Rd & Andover Rd",,  35.174831, -80.813700,,,0,
22480,,"Providence Rd & Shoreham Dr",,  35.174454, -80.813377,,,0,
22510,,"Providence Rd & Sharon Amity Rd",,  35.172107, -80.809684,,,0,
22520,,"Providence Rd & Sharon Amity Rd",,  35.172135, -80.809464,,,0,
22530,,"Providence Rd & Brookridge Ln",,  35.170141, -80.807058,,,0,
22540,,"Providence Rd & Greentree Dr",,  35.168535, -80.805029,,,0,
22550,,"Providence Rd & Rutledge Ave",,  35.167077, -80.804020,,,0,
22560,,"Providence Rd & Westbury Rd",,  35.168170, -80.804479,,,0,
22570,,"Providence Rd & Cavendish Ct",,  35.163231, -80.801713,,,0,
22580,,"Providence Rd & Huntington Park Dr",,  35.165035, -80.802797,,,0,
22590,,"Providence Rd & Cloister Dr",,  35.161336, -80.800586,,,0,
22600,,"Providence Rd & Cavendish Ct",,  35.162950, -80.801409,,,0,
22610,,"Providence Rd & Strawberry Hill Dr",,  35.157959, -80.798300,,,0,
22620,,"Providence Rd & Meadowood Ln",,  35.161409, -80.800478,,,0,
22630,,"Providence Rd @ Camden Pinehurst Apts",,  35.157091, -80.797351,,,0,
22640,,"Providence Rd & Fairview Rd",,  35.156222, -80.796471,,,0,
22650,,"Providence Rd @ Camden Pinehurst Apts",,  35.156942, -80.797059,,,0,
22660,,"Providence Rd & Old Sardis Rd",,  35.155391, -80.795593,,,0,
22670,,"Providence Rd & Mammoth Oaks Dr",,  35.152543, -80.793630,,,0,
22690,,"Providence Rd & Provence Village Ln",,  35.152048, -80.793646,,,0,
22710,,"Providence Rd & Greylyn Dr",,  35.149288, -80.791845,,,0,
22715,,"Providence Rd & Shalom Park Dr",,  35.146950, -80.790063,,,0,
22720,,"Providence Rd & Creola Rd",,  35.150117, -80.792318,,,0,
22730,,"Providence Rd & Jefferson Dr",,  35.148886, -80.791371,,,0,
22735,,"Providence Rd & Shalom Park Dr",,  35.147681, -80.790389,,,0,
22740,,"Providence Rd & East Barden Rd",,  35.145431, -80.788605,,,0,
22750,,"Providence Rd & East Barden Rd",,  35.145624, -80.788599,,,0,
22760,,"Providence Rd & Pine Tree Dr",,  35.143602, -80.786723,,,0,
22770,,"Providence Rd & Old Farm Rd",,  35.143089, -80.786453,,,0,
22780,,"Providence Rd & Brockton Ln",,  35.141862, -80.785583,,,0,
22800,,"Providence Rd & Folger Dr",,  35.141218, -80.785120,,,0,
22810,,"Providence Rd & International Dr",,  35.134762, -80.782520,,,0,
22820,,"Providence Rd & Sardis Ln",,  35.138321, -80.783859,,,0,
22840,,"Providence Rd & International Dr",,  35.135235, -80.782524,,,0,
22850,,"Providence Rd @ Heatherwood Apts",,  35.132561, -80.781606,,,0,
22860,,"Providence Rd @ Heatherwood Apts",,  35.132544, -80.781803,,,0,
22870,,"Providence Rd & Summertree Ln",,  35.126647, -80.781186,,,0,
22880,,"Providence Rd & Summertree Ln",,  35.126272, -80.780933,,,0,
22890,,"Providence Rd & Outer Bridge Ln",,  35.124156, -80.780703,,,0,
22900,,"Providence Rd & Outer Bridge Ln",,  35.123962, -80.780866,,,0,
22910,,"Providence Rd & Hamilton Hill Rd",,  35.122463, -80.780362,,,0,
22920,,"Providence Rd & Lynbridge Dr",,  35.122014, -80.780472,,,0,
22930,,"Providence Rd & Alexander Rd",,  35.115948, -80.779006,,,0,
22940,,"Providence Rd & Rea Rd",,  35.116336, -80.779348,,,0,
22950,,"Providence Rd & Cedar Croft Dr",,  35.114509, -80.778763,,,0,
22960,,"Providence Rd & Cedar Croft Dr",,  35.114215, -80.778914,,,0,
22970,,"Providence Rd & Beverly Crest Blvd",,  35.107844, -80.778604,,,0,
22980,,"Providence Rd & Candlewyck Ln",,  35.108634, -80.778682,,,0,
22990,,"Providence Rd @ Arboretum Apts",,  35.103988, -80.779029,,,0,
23000,,"Providence Rd & Azalea Ridge Rd",,  35.103872, -80.779227,,,0,
23010,,"Providence Rd & Pineville-Matthews Rd",,  35.101475, -80.778894,,,0,
23020,,"Providence Rd & Pineville-Matthews Rd",,  35.101269, -80.779110,,,0,
23030,,"Walmart @ Arboretum",,  35.097462, -80.783541,,,0,
23160,,"Queens Rd & Edgehill Rd South",,  35.201741, -80.832627,,,0,
23190,,"Queens Rd & Ardsley Rd",,  35.200591, -80.831479,,,0,
23240,,"Queens Rd & Hopedale Ave",,  35.196294, -80.827754,,,0,
23250,,"Queens Rd @ Queens Towers Apts",,  35.197294, -80.828513,,,0,
23260,,"Queens Rd & Hopedale Ave",,  35.196324, -80.828089,,,0,
23280,,"Queens Rd & Pembroke Ave",,  35.194483, -80.827966,,,0,
23310,,"Queens Rd & Pembroke Ave",,  35.194591, -80.827669,,,0,
23520,,"Charlotte Douglas Airport",,  35.221117, -80.943078,,,0,
23590,,"Randolph Rd & Caswell Rd",,  35.210376, -80.824085,,,0,
23600,,"Randolph Rd & Colonial Ave",,  35.208945, -80.822717,,,0,
23610,,"Randolph Rd & Colonial Ave",,  35.208637, -80.822569,,,0,
23615,,"Randolph Rd & Chase St",,  35.207599, -80.821579,,,0,
23620,,"Randolph Rd & Chase St",,  35.207496, -80.821355,,,0,
23650,,"Randolph Rd & Van Ness St",,  35.205804, -80.819837,,,0,
23660,,"Randolph Rd & Van Ness St",,  35.205721, -80.819635,,,0,
23670,,"Randolph Rd & Laurel Ave",,  35.204848, -80.818842,,,0,
23680,,"Randolph Rd & Laurel Ave",,  35.203956, -80.818072,,,0,
23690,,"Randolph Rd & Dotger Ave",,  35.202851, -80.817019,,,0,
23700,,"Randolph Rd & Dotger Ave",,  35.202683, -80.816677,,,0,
23710,,"Randolph Rd & Museum Plaza",,  35.200297, -80.813762,,,0,
23720,,"Randolph Rd & Cranbrook Ln",,  35.200296, -80.813634,,,0,
23760,,"Randolph Rd & Billingsley Rd",,  35.191216, -80.810875,,,0,
23770,,"Randolph Rd & Billingsley Rd",,  35.191206, -80.811048,,,0,
23780,,"Randolph Rd @ Randolph Park",,  35.192913, -80.810966,,,0,
23790,,"Randolph Rd & Wendwood Ln",,  35.188117, -80.810083,,,0,
23800,,"Randolph Rd & Meadowbrook Rd",,  35.187818, -80.810056,,,0,
23860,,"Randolph Rd & Canterbury Rd",,  35.182358, -80.806142,,,0,
23910,,"Randolph Rd & Canterbury Rd",,  35.181870, -80.805532,,,0,
23940,,"Randolph Rd & Cheltenham Rd",,  35.179517, -80.803020,,,0,
23960,,"Randolph Rd & Woodlark Ln",,  35.179429, -80.802646,,,0,
23980,,"Randolph Rd & Sharon Amity Rd",,  35.174628, -80.797814,,,0,
23990,,"Randolph Rd & Greenwich Rd",,  35.178038, -80.800658,,,0,
23991,,"Randolph Rd & Sam Drenan Rd",,  35.198286, -80.810965,,,0,
24020,,"Randolph Rd & Sharon Amity Rd",,  35.176723, -80.799096,,,0,
24030,,"Randolph Rd & Sharon Amity Rd",,  35.176515, -80.798656,,,0,
24050,,"Randolph Rd & Gaynor Rd",,  35.174636, -80.797661,,,0,
24080,,"Randolph Rd @ 4801",,  35.171499, -80.796440,,,0,
24090,,"Randolph Rd & Beckham Ct",,  35.168785, -80.795497,,,0,
